"region","species","yearqua","cpue_year","num_subarea_all_length","mean_prop_subarea","mean_num_subarea"
"Scottish West Coast","Trisopterus esmarkii",2003.1,26653.833,36,0.572222222222222,20.6
"Scottish West Coast","Trisopterus esmarkii",2004.1,24890.666,26,0.546153846153846,14.2
"Scottish West Coast","Trisopterus esmarkii",2005.1,9105,21,0.523809523809524,11
"Scottish West Coast","Trisopterus esmarkii",2006.1,5350.667,24,0.516666666666667,12.4
"Scottish West Coast","Trisopterus esmarkii",2007.1,28664.383,31,0.587096774193548,18.2
"Scottish West Coast","Trisopterus esmarkii",2008.1,11372.666,23,0.608695652173913,14
"Scottish West Coast","Trisopterus esmarkii",2009.1,39905.334,24,0.55,13.2
"Scottish West Coast","Trisopterus esmarkii",2010.1,145483.001,29,0.613793103448276,17.8
"Scottish West Coast","Trisopterus minutus",1985.1,2214.415,30,0.78,23.4
"Scottish West Coast","Trisopterus minutus",1986.1,478.998,26,0.615384615384615,16
"Scottish West Coast","Trisopterus minutus",1987.1,1018.5,30,0.646666666666667,19.4
"Scottish West Coast","Trisopterus minutus",1988.1,995.75,23,0.739130434782609,17
"Scottish West Coast","Trisopterus minutus",1989.1,509.667,28,0.635714285714286,17.8
"Scottish West Coast","Trisopterus minutus",1990.1,671.001,24,0.575,13.8
"Scottish West Coast","Trisopterus minutus",1991.1,1701.215,30,0.646666666666667,19.4
"Scottish West Coast","Trisopterus minutus",1992.1,3337.833,30,0.766666666666667,23
"Scottish West Coast","Trisopterus minutus",1993.1,2186.75,31,0.703225806451613,21.8
"Scottish West Coast","Trisopterus minutus",1994.1,2793.999,32,0.7375,23.6
"Scottish West Coast","Trisopterus minutus",1995.1,849.5,20,0.56,11.2
"Scottish West Coast","Trisopterus minutus",1996.1,973.75,29,0.579310344827586,16.8
"Scottish West Coast","Trisopterus minutus",1997.1,2269.333,44,0.672727272727273,29.6
"Scottish West Coast","Trisopterus minutus",1998.1,3840.5,41,0.760975609756098,31.2
"Scottish West Coast","Trisopterus minutus",1999.1,3483.858,42,0.595238095238095,25
"Scottish West Coast","Trisopterus minutus",2000.1,2958.635,38,0.710526315789474,27
"Scottish West Coast","Trisopterus minutus",2001.1,3992.334,38,0.647368421052632,24.6
"Scottish West Coast","Trisopterus minutus",2002.1,711.833,37,0.497297297297297,18.4
"Scottish West Coast","Trisopterus minutus",2003.1,2463.334,47,0.582978723404255,27.4
"Scottish West Coast","Trisopterus minutus",2004.1,3332.668,42,0.666666666666667,28
"Scottish West Coast","Trisopterus minutus",2005.1,2534,39,0.584615384615385,22.8
"Scottish West Coast","Trisopterus minutus",2006.1,3539,37,0.718918918918919,26.6
"Scottish West Coast","Trisopterus minutus",2007.1,6411.918,37,0.681081081081081,25.2
"Scottish West Coast","Trisopterus minutus",2008.1,5009.666,35,0.731428571428571,25.6
"Scottish West Coast","Trisopterus minutus",2009.1,4256.666,31,0.580645161290323,18
"Scottish West Coast","Trisopterus minutus",2010.1,2695.5,34,0.576470588235294,19.6
